date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:41:44	4921/4921	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/pr-shape1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/pr-shape1.png	(from https://html.dreamitsolution.net/prygo/style.css)
04:41:45	10666/10666	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/skill-bg.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/skill-bg.jpg	(from https://html.dreamitsolution.net/prygo/style.css)
04:41:55	1423473/1423473	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2011%20Oct%202022%2020:02:30%20GMT	https://html.dreamitsolution.net/prygo/assets/fonts/flaticon-set-logisticse381.svg?622cb10d1ce0f8ff8b951481e94e9412	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/fonts/flaticon-set-logisticse381e381.svg	(from https://html.dreamitsolution.net/prygo/assets/css/flaticon.css)
04:41:59	397449/397449	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/video-bg.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/video-bg.png	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:02	148898/148898	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/counter-bg.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/counter-bg.jpg	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:03	585/585	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/line.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/line.png	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:03	270/270	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/quite.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/quite.png	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:04	3647/3647	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ns-bg.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ns-bg.jpg	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:07	15933/15933	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Feb%202016%2001:38:02%20GMT	https://html.dreamitsolution.net/prygo/venobox/preload-circle.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/venobox/preload-circle.png	(from https://html.dreamitsolution.net/prygo/venobox/venobox.css)
04:42:07	1144/1144	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2001:38:02%20GMT	https://html.dreamitsolution.net/prygo/venobox/close.gif	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/venobox/close.gif	(from https://html.dreamitsolution.net/prygo/venobox/venobox.css)
04:42:07	1177/1177	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2001:38:02%20GMT	https://html.dreamitsolution.net/prygo/venobox/prev.gif	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/venobox/prev.gif	(from https://html.dreamitsolution.net/prygo/venobox/venobox.css)
04:42:08	1177/1177	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Feb%202016%2001:38:02%20GMT	https://html.dreamitsolution.net/prygo/venobox/next.gif	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/venobox/next.gif	(from https://html.dreamitsolution.net/prygo/venobox/venobox.css)
04:42:08	90375/90375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/msvs.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/msvs.jpg	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:08	50900/50900	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/footer-bg.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/footer-bg.jpg	(from https://html.dreamitsolution.net/prygo/style.css)
04:42:09	112440/112440	---M--	200	added ('OK')	font/woff2	etag:W/%221b738-OihLBhh3Hynajra+kA6ZQ5JT3OA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
04:42:09	150592/150592	---M--	200	added ('OK')	font/woff	etag:W/%2224c40-p35qLzNfP8tPKTB5SQfIjtfefKE%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/fonts/bootstrap-iconsd862.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
04:42:09	944/944	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ht1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ht1.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:09	946/946	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ht2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ht2.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:10	1180/1180	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/csp.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/csp.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:13	84505/84505	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2012:29:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/about/about1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/about/about1.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:14	36397/36397	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr3.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr3.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:15	69818/69818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr1.jpg	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:15	39632/39632	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/sr2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/sr2.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:15	7003/7003	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/testi1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/testi1.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:15	3130/3130	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Nov%202022%2016:59:40%20GMT	https://html.dreamitsolution.net/prygo/assets/images/logo2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/logo2.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:16	1038/1038	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/hd-icon2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/hd-icon2.png	(from https://html.dreamitsolution.net/prygo/about.html)
04:42:16	6288/6288	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:27:02%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/testi2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/testi2.png	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:16	56719/56719	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:20:14%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/choose.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/choose.jpg	(from https://html.dreamitsolution.net/prygo/index.html)
04:42:20	84624/84624	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/contacts.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/contacts.jpg	(from https://html.dreamitsolution.net/prygo/landing-1.html)
04:42:22	57455/57455	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser1.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:23	51436/51436	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser2.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:24	118440/118440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser3.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser3.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:36	119747/119747	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/service-details.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/service-details.png	(from https://html.dreamitsolution.net/prygo/service-details.html)
04:42:36	103705/103705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser6.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser6.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:39	84532/84532	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser4.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser4.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:40	796/796	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Oct%202025%2023:42:40%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/hd-icon.png2	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/hd-icon.8e.delayed	(from https://html.dreamitsolution.net/prygo/team.html)
04:42:41	22806/22806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/service-details-vd.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/service-details-vd.jpg	(from https://html.dreamitsolution.net/prygo/service-details.html)
04:42:42	75749/75749	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:23:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/portfolio-details1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/portfolio-details1.jpg	(from https://html.dreamitsolution.net/prygo/portfolio-details.html)
04:42:44	50327/50327	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/prt-dt1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/prt-dt1.jpg	(from https://html.dreamitsolution.net/prygo/portfolio-details.html)
04:42:45	66770/66770	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/prt-dt2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/prt-dt2.jpg	(from https://html.dreamitsolution.net/prygo/portfolio-details.html)
04:42:45	7460/7460	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/recend1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/recend1.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:45	10611/10611	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/recend2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/recend2.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:45	7249/7249	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/recend3.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/recend3.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:45	106348/106348	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/prt-dt3.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/prt-dt3.jpg	(from https://html.dreamitsolution.net/prygo/portfolio-details.html)
04:42:46	5002/5002	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery1.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:47	4719/4719	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery2.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:49	4907/4907	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery3.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery3.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:51	5857/5857	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery5.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery5.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:51	4114/4114	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery4.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery4.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:52	4723/4723	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:21:38%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/gallery6.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/gallery6.jpg	(from https://html.dreamitsolution.net/prygo/blog-list.html)
04:42:54	46527/46527	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:19:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/blog-details1.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/blog-details1.jpg	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:54	16501/16501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:20:14%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/blog-details3.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/blog-details3.jpg	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:55	77255/77255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:25:00%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/ser5.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/ser5.jpg	(from https://html.dreamitsolution.net/prygo/service.html)
04:42:55	8618/8618	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:19:04%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/author-blog.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/author-blog.png	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:55	4599/4599	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:20:14%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/comment1.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/comment1.png	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:55	4289/4289	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Mar%202023%2006:20:14%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/comment2.png	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/comment2.png	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:55	37474/37474	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Mar%202023%2006:20:14%20GMT	https://html.dreamitsolution.net/prygo/assets/images/resource/blog-details2.jpg	C:/Users/Burhan/Downloads/Mine/salthttrackmain/salthttrack/html.dreamitsolution.net/prygo/assets/images/resource/blog-details2.jpg	(from https://html.dreamitsolution.net/prygo/blog-details.html)
04:42:59	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.9.1/font/bootstrap-icons.css)
